AGE;ANCSTRY1;ANCSTRY2;HISPANIC;INDUSTRY;LANG1;LANG2;OCCUP;POB;RACE;RPINCOME;SEX
46;050;022;000;831;2;000;203;053;001;003000;1
02;210;999;001;000;0;000;000;004;037;000000;0
23;935;999;000;691;2;000;274;044;001;008400;1
44;088;999;000;300;2;000;259;026;001;000000;0
43;210;999;001;721;1;625;256;006;001;032072;0
25;929;153;000;060;2;000;869;039;001;004500;0
56;924;999;000;471;2;000;022;024;001;036500;0
31;032;999;000;000;2;000;000;026;001;000000;1
51;032;082;000;762;1;625;453;027;001;003000;1
01;032;999;000;000;0;000;000;004;001;000000;0
49;021;050;000;270;2;000;795;017;001;000000;1
07;050;920;000;000;2;000;000;004;001;000000;1
01;210;920;000;000;0;000;000;004;326;000000;1
05;924;999;000;000;2;000;000;004;001;000000;1
59;032;999;000;901;2;000;033;039;001;026330;1
41;142;999;000;711;2;000;253;036;001;128000;0
47;022;050;000;530;2;000;538;017;001;033100;0
62;022;999;000;772;2;000;458;048;001;001887;1
12;050;032;000;000;2;000;000;016;001;000000;1
32;021;999;000;850;2;000;154;026;001;020000;0
73;032;920;000;000;2;000;000;039;001;011540;1
09;050;210;001;000;2;000;000;004;001;000000;1
46;050;142;000;400;2;000;628;005;001;038000;0
44;051;999;000;842;2;000;157;034;001;031063;1
21;032;050;000;601;1;620;435;110;001;003800;1
25;920;999;000;832;2;000;447;012;001;003000;1
39;022;999;000;700;2;000;303;004;001;032000;1
38;089;026;000;910;1;645;418;128;001;024000;0
45;087;999;000;591;2;000;883;039;001;081196;0
77;153;999;000;000;2;000;000;017;001;013398;1
34;210;999;001;831;1;625;103;004;037;014700;1
26;935;050;000;560;2;000;804;004;001;023720;0
17;210;999;001;172;1;625;385;035;037;002500;1
63;022;050;000;000;2;000;000;036;001;003800;1
09;022;999;000;000;2;000;000;004;001;000000;0
63;087;999;000;000;2;000;000;029;001;003987;1
13;290;999;001;000;1;625;000;004;001;000000;0
42;050;022;000;850;2;000;021;004;001;053000;0
08;935;032;000;000;2;000;000;004;001;000000;0
57;032;999;000;521;2;000;534;027;001;017000;0
78;210;999;001;000;1;625;000;004;037;011352;1
65;210;999;001;000;1;625;000;004;001;012000;0
39;032;999;000;760;2;000;518;039;001;036000;0
24;210;999;001;722;1;625;453;315;037;002500;0
17;999;999;000;932;2;000;313;004;325;000000;1
03;900;999;000;000;0;000;000;004;002;000000;1
01;210;999;001;000;0;000;000;004;037;000000;1
40;032;999;000;060;2;000;575;018;001;015000;0
26;210;999;001;741;2;000;022;008;001;010900;0
52;050;999;000;351;2;000;505;020;001;008768;0
23;920;210;199;000;2;000;000;004;325;000000;1
16;210;999;001;000;1;625;000;004;037;000000;0
13;999;999;000;000;2;000;000;017;001;000000;1
40;210;999;001;000;1;625;000;004;037;001344;1
30;271;999;003;850;1;625;154;337;001;015030;0
72;032;999;000;000;2;000;000;018;001;000414;1
37;210;999;001;762;1;625;449;006;037;012480;1
13;022;999;000;000;2;000;000;004;001;000000;1
35;021;999;000;700;2;000;383;018;001;000000;1
26;999;999;000;452;2;000;348;004;001;002500;1
70;924;999;000;000;2;000;000;020;001;006300;0
50;089;999;000;060;1;625;008;048;001;025000;1
38;022;032;000;040;2;000;628;008;001;104000;0
46;022;291;000;842;2;000;156;006;001;000000;1
23;995;999;000;621;2;000;243;006;001;002000;1
24;924;999;000;931;1;620;316;026;001;003200;0
41;032;999;000;020;2;000;486;004;001;009600;0
78;032;999;000;000;2;000;000;026;001;007692;0
39;999;999;000;000;2;000;000;001;001;000000;1
20;210;999;001;801;1;625;276;004;001;003200;1
30;032;022;000;891;2;000;213;002;001;017705;0
28;032;999;000;641;2;000;435;048;001;010500;1
21;032;999;000;620;2;000;505;004;001;007500;0
23;050;999;000;601;2;000;276;017;001;003000;1
18;210;999;001;000;1;625;000;315;001;000000;1
18;920;999;000;410;2;000;883;004;326;000748;0
84;032;050;000;751;2;000;567;004;001;013551;0
63;026;050;000;691;2;000;026;039;001;164209;0
20;050;999;000;770;1;636;436;006;001;000000;0
36;022;999;000;060;2;000;579;039;001;009000;0
19;021;051;000;810;2;000;459;026;001;004268;1
81;999;999;000;000;2;000;000;039;001;062963;0
20;920;999;000;700;2;000;383;004;001;010000;0
63;026;022;000;000;2;000;000;008;001;004800;1
39;920;999;000;871;1;864;377;004;315;020000;1
39;022;999;000;612;2;000;389;042;001;033000;0
61;291;999;291;000;1;625;000;004;037;000000;0
13;087;999;000;000;2;000;000;019;001;000000;1
50;020;026;000;842;2;000;156;004;001;031200;1
45;050;020;000;842;2;000;379;004;001;000600;1
12;022;050;000;000;2;000;000;008;001;000000;0
56;920;999;000;831;1;948;207;004;320;029741;1
03;999;999;000;000;0;000;000;004;001;000000;0
03;920;999;000;000;0;000;000;004;315;000000;0
24;920;999;000;000;2;000;000;004;305;000000;1
09;920;999;000;000;2;000;000;035;315;000000;1
51;999;999;000;842;1;864;507;004;315;014400;0
30;920;999;000;060;1;864;575;004;315;000050;0
04;999;999;000;000;0;000;000;004;315;000000;0
06;920;999;000;000;2;000;000;004;315;000000;1
01;920;999;000;000;0;000;000;035;315;000000;0
77;026;999;000;000;2;000;000;020;001;003800;0
09;050;999;000;000;2;000;000;004;001;000000;1
47;032;022;000;832;2;000;447;006;001;009300;1
01;290;051;000;000;0;000;000;021;001;000000;0
30;021;999;000;601;2;000;888;018;001;010020;1
10;050;999;000;000;1;625;000;016;001;000000;0
09;929;999;000;000;2;000;000;004;001;000000;0
12;900;999;001;000;2;000;000;004;002;000000;0
17;210;999;001;000;2;000;000;004;001;006000;1
24;032;142;000;060;2;000;869;026;001;000000;0
50;022;999;000;331;2;000;796;039;001;010000;1
24;999;999;000;060;2;000;566;026;002;005300;0
34;050;022;000;851;2;000;159;049;001;000760;1
48;920;999;000;932;1;862;865;004;302;021000;0
37;210;999;001;000;1;625;000;315;037;000000;1
51;210;999;001;610;1;625;869;004;001;013236;0
48;210;999;290;000;1;625;000;315;001;005035;1
49;900;999;000;722;2;000;448;022;002;035000;0
23;996;999;000;040;2;000;804;004;001;025000;0
32;088;999;000;592;2;000;337;048;001;000000;1
41;032;999;000;841;2;000;178;031;001;085000;0
21;032;050;000;940;2;000;523;055;001;010000;0
66;210;999;001;000;1;625;000;006;001;010428;1
33;032;999;000;060;2;000;567;006;001;012000;0
02;290;999;290;000;0;000;000;110;001;000000;1
10;210;999;001;000;1;625;000;004;001;000000;1
77;022;026;000;000;2;000;000;048;001;022092;0
07;740;999;199;000;2;000;000;005;009;000000;1
05;050;999;000;000;2;000;000;005;001;000000;1
05;939;999;000;000;2;000;000;005;001;000000;0
22;021;032;000;722;2;000;453;041;001;002573;0
03;999;999;000;000;0;000;000;005;001;000000;1
18;032;999;000;712;2;000;379;005;001;000697;1
26;032;999;000;612;2;000;386;005;001;015000;1
13;939;999;000;000;2;000;000;006;001;000000;0
10;939;999;000;000;1;607;000;005;001;000000;0
09;939;999;000;000;2;000;000;005;001;000000;0
06;939;999;000;000;2;000;000;005;001;000000;1
72;939;999;000;000;2;000;000;040;001;003288;1
55;032;999;000;342;2;000;022;018;001;060000;0
24;032;999;000;100;2;000;888;017;001;004600;1
27;032;999;000;410;2;000;376;029;001;017000;0
49;939;999;000;591;2;000;804;019;001;015000;1
67;939;999;000;000;2;000;000;005;001;008400;0
29;022;999;000;060;2;000;783;040;001;025000;0
35;022;999;000;060;2;000;689;005;001;022000;0
67;939;999;000;000;2;000;000;029;001;008338;0
72;087;999;000;000;2;000;000;047;001;009419;1
78;111;999;000;000;2;000;000;017;001;007620;1
33;032;050;000;751;2;000;337;005;001;000000;1
42;087;999;000;890;2;000;025;005;001;000663;1
31;026;999;000;100;2;000;757;009;001;019000;0
07;050;022;000;000;2;000;000;048;001;000000;0
43;939;999;000;541;2;000;877;029;001;013000;1
51;920;021;000;231;2;000;883;005;001;009736;0
55;022;050;000;010;2;000;475;005;001;050723;0
59;022;050;000;712;2;000;313;004;001;000000;1
40;050;999;000;060;2;000;804;005;001;013000;0
39;032;050;000;360;2;000;759;005;001;016000;0
17;900;999;000;810;2;000;459;045;002;001800;0
24;032;050;199;751;2;000;505;005;001;014000;0
25;050;920;000;831;2;000;308;005;001;018000;1
43;939;999;000;350;2;000;777;005;001;011000;1
41;050;999;000;401;2;000;507;005;001;010000;0
18;021;050;000;000;2;000;000;005;001;000000;0
81;032;020;000;000;2;000;000;019;001;017257;0
14;032;026;000;000;2;000;000;005;001;000000;1
21;939;999;000;691;2;000;276;005;001;002552;1
33;999;999;000;832;2;000;447;005;001;000640;1
38;032;999;000;010;2;000;475;005;001;040000;0
28;939;999;000;820;2;000;085;005;001;070000;0
05;999;999;000;000;2;000;000;005;001;000000;0
03;920;050;000;000;0;000;000;047;001;000000;0
78;939;999;000;000;2;000;000;005;001;007128;0
41;999;999;000;000;2;000;000;005;001;001404;1
42;924;999;000;623;2;000;804;005;001;005500;0
36;087;999;199;060;2;000;855;004;001;017000;0
01;939;999;000;000;0;000;000;005;001;000000;0
48;920;050;000;641;2;000;436;005;001;000000;1
18;900;999;000;601;2;000;365;005;002;004300;0
17;900;999;000;601;2;000;877;047;002;002600;0
36;939;999;000;941;2;000;503;039;001;023963;0
24;939;999;000;941;2;000;226;042;001;017617;0
12;939;999;000;000;2;000;000;005;001;000000;0
48;920;050;000;341;2;000;389;005;001;015500;1
41;032;050;000;931;2;000;316;005;001;008514;0
02;900;999;000;000;0;000;000;005;002;000000;1
13;939;999;000;000;2;000;000;005;002;000000;0
09;032;050;000;000;2;000;000;022;001;000000;0
18;050;920;000;000;2;000;000;005;001;000000;0
58;999;999;000;231;2;000;518;005;001;025529;0
77;900;999;000;000;2;000;000;028;002;002040;1
00;920;999;000;000;0;000;000;005;001;000000;0
38;900;999;000;762;2;000;449;028;002;002100;1
25;939;999;000;300;2;000;804;005;001;012000;0
24;032;920;000;100;2;000;883;005;001;016130;0
13;999;999;000;000;2;000;000;005;001;000000;1
63;087;999;000;842;2;000;014;005;001;013560;1
68;022;021;000;000;2;000;000;040;001;008400;1
35;032;999;000;500;2;000;022;048;001;021000;1
29;050;999;000;100;2;000;777;047;001;007000;0
53;939;999;000;832;2;000;447;039;001;008940;1
74;032;999;000;000;2;000;000;028;001;008670;0
54;939;999;000;641;2;000;436;048;001;004039;1
44;050;999;000;331;2;000;637;005;001;024100;0
08;939;999;000;000;2;000;000;006;001;000000;1
36;022;999;000;441;2;000;327;005;001;024577;1
40;920;021;000;450;2;000;555;005;001;013000;0
37;021;999;000;450;2;000;022;005;001;042000;0
50;920;050;199;401;2;000;785;037;001;000400;0
12;032;785;000;000;2;000;000;005;024;000000;1
41;022;097;000;221;2;000;337;005;001;031538;0
22;032;087;000;580;2;000;856;022;001;013900;0
46;026;999;000;060;2;000;073;005;001;043000;0
20;920;999;000;312;2;000;567;005;001;004000;0
33;999;999;000;842;2;000;313;022;001;010000;1
27;022;999;000;711;2;000;313;005;001;000000;1
11;900;999;000;000;2;000;000;005;002;000000;1
76;032;999;002;000;2;000;000;048;002;004320;1
05;021;050;000;000;2;000;000;005;001;000000;1
42;900;999;000;761;2;000;407;005;002;004300;1
14;900;999;000;000;2;000;000;005;002;000000;0
24;999;999;000;931;2;000;436;045;001;019000;0
60;022;050;000;000;2;000;000;005;001;004416;1
11;939;999;000;000;2;000;000;005;001;000000;1
27;939;999;000;863;2;000;466;005;001;002600;1
12;900;999;000;000;2;000;000;005;002;000000;1
63;050;999;000;790;2;000;666;005;001;014069;1
84;050;999;000;000;2;000;000;048;001;006360;0
09;900;999;000;000;1;625;000;005;002;000000;0
16;939;999;000;000;2;000;000;005;001;000000;1
51;050;999;000;712;2;000;254;005;001;010548;0
27;900;999;000;832;2;000;447;005;002;003185;1
17;900;999;000;000;2;000;000;005;002;000000;1
35;999;999;000;252;2;000;766;048;001;019028;0
24;050;999;000;542;2;000;243;005;001;028059;0
31;939;999;000;392;2;000;637;005;001;017818;0
77;900;999;000;000;2;000;000;005;002;002629;1
51;032;021;000;771;2;000;022;005;001;020000;0
40;920;999;000;771;2;000;628;005;001;019000;0
75;900;999;000;000;2;000;000;028;002;005148;1
15;999;999;000;000;2;000;000;005;002;000000;0
11;900;999;000;000;2;000;000;005;002;000000;0
27;900;999;000;641;2;000;017;051;002;007900;1
36;900;999;000;441;2;000;327;005;002;025036;1
06;026;022;000;000;2;000;000;005;001;000000;1
83;999;999;000;000;2;000;000;005;001;000000;1
08;900;999;199;000;2;000;000;005;002;000000;0
37;939;999;000;641;2;000;313;005;001;015600;1
15;939;999;000;000;1;607;000;004;001;000000;0
63;032;920;000;182;2;000;055;019;001;028578;0
05;900;999;000;000;2;000;000;005;002;000000;0
04;900;999;000;000;0;000;000;005;002;000000;1
48;939;999;000;331;2;000;703;005;001;015000;0
09;939;999;000;000;2;000;000;005;001;000000;0
07;939;999;000;000;2;000;000;005;001;000000;1
09;032;148;000;000;2;000;000;048;001;000000;1
33;050;999;000;242;2;000;744;005;001;008500;0
22;720;999;000;591;1;607;274;006;008;004000;0
57;999;999;000;641;2;000;017;005;001;000000;1
23;999;999;000;060;2;000;869;005;002;000000;0
47;032;999;000;392;2;000;777;005;001;015000;0
45;939;999;000;641;2;000;436;005;001;006035;1
81;939;999;000;000;2;000;000;005;001;000600;1
72;939;999;000;000;2;000;000;048;001;000726;1
04;996;999;000;000;0;000;000;005;001;000000;1
33;920;999;000;341;2;000;535;005;001;013000;0
28;900;999;000;601;2;000;276;005;002;016380;1
15;999;999;000;000;2;000;000;005;001;000000;0
75;051;999;000;000;2;000;000;025;001;007554;1
04;032;999;000;000;0;000;000;006;001;000000;0
18;999;999;000;000;2;000;000;006;001;000000;0
25;022;999;000;031;2;000;599;041;001;000000;1
11;026;050;000;000;2;000;000;041;001;000000;0
42;051;021;000;772;2;000;458;041;001;010500;1
14;920;999;000;000;2;000;000;041;304;000000;1
31;088;142;000;601;1;625;243;006;001;020000;0
81;032;999;000;000;2;000;000;006;001;006500;1
68;051;999;000;641;2;000;436;006;001;009727;1
23;176;999;000;171;2;000;319;006;001;004000;1
09;924;999;000;000;2;000;000;006;001;000000;0
38;021;026;000;772;2;000;458;040;001;012000;1
85;999;999;000;000;2;000;000;041;001;002400;1
16;084;020;000;751;2;000;889;006;001;004000;0
20;089;026;000;020;2;000;486;006;001;006000;0
20;051;291;291;791;2;000;323;006;037;001982;1
23;051;999;000;631;2;000;768;006;001;011250;0
14;098;032;000;000;2;000;000;006;001;000000;1
19;089;999;000;641;2;000;436;006;001;000000;0
57;097;032;000;842;2;000;014;053;001;048000;1
24;195;999;000;440;2;000;319;006;001;005000;1
18;920;999;000;031;2;000;779;006;326;000840;0
30;088;920;000;032;2;000;498;006;001;020900;0
41;032;999;000;060;2;000;337;006;001;010000;1
61;022;999;000;000;2;000;000;031;001;013437;1
10;050;020;199;000;2;000;000;031;001;000000;0
60;999;999;000;751;2;000;379;005;001;018600;0
56;999;999;000;060;2;000;844;029;001;042000;0
34;032;097;000;000;2;000;000;006;001;000000;1
02;050;026;000;000;0;000;000;006;001;000000;1
00;210;999;001;000;0;000;000;006;001;000000;0
01;142;999;000;000;0;000;000;006;001;000000;1
56;089;999;000;000;2;000;000;005;001;011680;0
24;097;032;000;810;2;000;416;006;001;011000;1
08;050;999;000;000;2;000;000;006;001;000000;0
01;022;032;000;000;0;000;000;006;001;000000;0
43;939;999;000;060;2;000;853;006;001;-01950;0
13;032;089;000;000;1;625;000;006;001;000000;0
32;210;999;001;863;1;625;466;006;037;005000;1
13;900;999;000;000;2;000;000;006;002;000000;0
07;995;999;000;000;2;000;000;006;001;000000;1
15;920;022;000;000;2;000;000;006;304;000824;1
38;020;011;000;582;2;000;268;006;001;017080;1
70;999;999;000;032;2;000;498;041;001;005730;1
35;089;022;000;020;2;000;486;020;001;001200;1
43;148;999;000;812;2;000;453;006;001;001625;1
63;939;999;000;000;2;000;000;040;001;013850;1
63;089;050;000;842;2;000;808;026;001;009699;1
88;939;999;000;000;2;000;000;017;001;012485;1
00;210;999;001;000;0;000;000;006;001;000000;0
54;022;999;000;230;2;000;496;056;001;010000;0
27;089;022;000;761;2;000;406;006;001;000000;1
43;032;022;000;620;2;000;339;055;001;015000;1
32;210;999;001;601;1;625;754;048;001;008050;1
57;087;999;000;441;1;625;529;006;001;028037;1
36;210;720;001;812;2;000;313;006;008;007000;1
66;022;999;000;000;2;000;000;025;001;013713;1
05;050;051;000;000;1;625;000;006;001;000000;0
34;050;032;000;882;2;000;059;006;001;062000;0
42;811;084;000;711;2;000;253;006;001;018000;0
03;050;022;000;000;0;000;000;006;001;000000;0
07;022;999;000;000;2;000;000;006;001;000000;0
32;431;999;000;060;2;000;595;006;001;015189;0
64;032;999;000;060;2;000;337;006;001;002849;1
65;032;999;000;000;2;000;000;019;001;007200;1
54;032;999;000;060;2;000;558;038;001;000600;0
56;935;032;000;000;2;000;000;026;001;007190;0
45;032;087;000;992;2;000;909;008;001;000000;0
06;050;210;001;000;1;625;000;006;001;000000;1
03;290;999;000;000;0;000;000;006;001;000000;1
07;022;032;000;000;2;000;000;006;001;000000;0
20;050;999;000;652;2;000;276;006;001;001200;1
32;050;022;000;832;2;000;447;017;001;000098;1
64;740;999;000;840;2;000;319;006;009;016000;1
80;022;999;199;000;2;000;000;006;001;004800;1
24;148;142;000;842;2;000;468;006;001;000000;0
50;050;999;000;171;2;000;189;006;001;017200;0
37;939;999;000;601;2;000;877;006;001;023050;0
59;051;999;000;901;1;619;336;006;001;000000;1
30;026;022;000;751;2;000;505;006;001;009200;0
12;022;089;000;000;2;000;000;006;001;000000;1
17;082;999;000;910;2;000;453;006;001;003200;0
54;022;999;000;400;2;000;824;008;001;053000;0
02;999;999;000;000;0;000;000;006;001;000000;1
62;920;050;000;000;2;000;000;040;001;000000;1
27;032;050;000;410;2;000;804;006;001;044785;0
16;026;032;000;762;2;000;257;006;001;001044;0
12;900;999;000;000;2;000;000;036;002;000000;1
15;291;999;001;000;1;625;000;006;037;000000;0
69;939;999;000;000;2;000;000;006;001;028200;1
57;050;920;000;712;2;000;022;006;312;100000;0
38;051;032;000;842;2;000;017;006;001;018869;1
52;924;999;000;850;2;000;747;006;001;027000;0
17;032;050;000;721;2;000;027;006;001;004359;0
12;091;051;000;000;2;000;000;006;001;000000;0
05;291;999;001;000;2;000;000;006;001;000000;1
05;032;050;000;000;2;000;000;006;001;000000;1
73;051;999;000;000;2;000;000;042;001;004200;1
32;022;999;000;761;2;000;407;006;001;009000;0
45;032;050;000;910;2;000;418;013;001;042000;0
15;935;089;000;000;2;000;000;006;001;000000;1
49;032;097;000;741;2;000;314;006;001;030538;1
22;482;999;000;850;2;000;154;016;308;006020;0
19;142;088;000;171;2;000;319;006;001;008261;1
13;045;142;000;000;2;000;000;006;001;000000;0
12;032;022;000;000;1;629;000;006;001;000000;0
37;022;032;000;850;2;000;159;006;001;002200;1
68;084;999;000;000;2;000;000;006;001;014635;0
66;022;089;000;000;2;000;000;006;001;023674;1
79;032;999;000;000;1;625;000;008;001;014340;0
65;022;050;000;000;2;000;000;029;001;000000;1
38;089;999;000;822;2;000;087;017;001;042500;0
46;050;022;000;060;2;000;022;006;001;025200;1
02;999;999;000;000;0;000;000;006;001;000000;0
06;920;032;000;000;2;000;000;006;001;000000;1
33;089;097;000;831;2;000;207;006;001;044553;1
52;032;999;000;612;2;000;313;006;001;000000;1
45;032;999;000;120;2;000;022;036;001;006500;0
03;032;999;000;000;0;000;000;006;001;000000;0
45;087;999;000;000;2;000;000;006;001;000000;1
24;050;999;000;822;2;000;319;032;001;000000;1
16;032;999;000;000;2;000;000;006;001;000000;0
30;032;022;000;042;2;000;225;025;001;027000;0
42;026;999;000;910;2;000;418;006;001;039500;0
08;026;999;000;000;2;000;000;006;001;000000;1
59;003;020;000;712;2;000;254;006;001;015936;0
18;022;999;000;000;2;000;000;006;001;000000;0
15;051;999;000;000;2;000;000;006;001;000686;0
00;050;142;000;000;0;000;000;006;001;000000;1
28;142;998;000;682;2;000;243;006;001;005000;0
25;084;999;000;620;2;000;269;006;327;017430;0
12;999;999;000;000;2;000;000;032;001;000000;0
40;032;999;000;891;2;000;203;017;001;012000;1
31;022;999;000;810;2;000;459;006;001;025000;1
60;089;032;000;200;2;000;637;006;001;021000;0
17;999;999;000;000;2;000;000;006;001;000000;0
51;051;022;000;641;2;000;337;040;001;003768;1
13;021;026;000;000;2;000;000;006;001;000000;0
27;022;051;000;922;2;000;097;036;001;016000;1
75;022;999;000;000;2;000;000;034;001;002820;1
17;210;999;001;342;1;625;799;315;001;000000;1
01;999;999;000;000;0;000;000;006;001;000000;1
42;022;999;000;000;2;000;000;006;001;000000;1
19;050;021;000;831;2;000;447;006;001;002000;1
06;032;050;000;000;2;000;000;006;001;000000;0
02;210;999;001;000;0;000;000;315;002;000000;1
29;022;999;000;562;2;000;185;006;001;004000;1
37;050;032;000;060;2;000;585;008;001;045000;0
40;020;999;000;060;2;000;213;006;001;040020;0
09;210;999;001;000;2;000;000;006;037;000000;1
58;210;999;001;000;1;625;000;315;001;000000;1
45;999;999;000;841;2;000;178;006;001;042000;0
